Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties
CHEMBL3699165,,0,612.98,1,2.93,BDBM142862,COC(=O)Nc1ccc2c(c1)NCC(F)(F)C(=O)NC[C@H](NC(=O)/C=C/c1cc(Cl)ccc1-n1cnnn1)c1nc-2c[nH]1,Ki,'=',4515,nM,5.34,,279138,UO_0000065,8.72,0.17,2.42,2.96,FALSE,CHEMBL3706025,"In Vitro Assay: The effectiveness of compounds of the present invention as inhibitors of the coagulation Factors XIa, VIIa, IXa, Xa, XIIa, plasma kallikrein or thrombin, can be determined using a relevant purified serine protease, respectively, and an appropriate synthetic substrate. The rate of hydrolysis of the chromogenic or fluorogenic substrate by the relevant serine protease was measured both in the absence and presence of compounds of the present invention. Hydrolysis of the substrate resulted in the release of pNA (para nitroaniline), which was monitored spectrophotometrically by measuring the increase in absorbance at 405 nm, or the release of AMC (amino methylcoumarin), which was monitored spectrofluorometrically by measuring the increase in emission at 460 nm with excitation at 380 nm. A decrease in the rate of absorbance or fluorescence change in the presence of inhibitor is indicative of enzyme inhibition. Such methods are known to one skilled in the art.",B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL3638593,37,BindingDB Database,,2015,None,
CHEMBL3398612,,0,492.03,0,4.35,2,NC[C@H]1CC[C@H](C(=O)N[C@@H](Cc2ccccc2)c2nc(-c3ccc4c(N)n[nH]c4c3)c(Cl)[nH]2)CC1,Ki,'=',0.31,nM,9.51,,,UO_0000065,19.33,0.37,5.16,6.87,TRUE,CHEMBL3399896,Inhibition of human coagulation factor 11a at 25 degC,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL3396988,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2015,None,
CHEMBL3398638,,0,587.48,2,5.21,28,Nc1n[nH]c2cc(-c3nc([C@H](Cc4ccccc4)NC(=O)NCc4cc(Cl)ccc4-n4cncn4)[nH]c3Cl)ccc12,Ki,'=',46,nM,7.34,,,UO_0000065,12.49,0.24,2.13,4.73,FALSE,CHEMBL3399896,Inhibition of human coagulation factor 11a at 25 degC,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL3396988,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2015,None,
CHEMBL3355679,,0,638.49,1,4.1,11i,NC[C@H]1CC[C@H](C(=O)N[C@@H](Cc2ccccc2)c2nc(-c3ccc(C(N)=O)cc3)c(Br)[nH]2)CC1.O=C(O)C(F)(F)F,Ki,'=',9,nM,8.05,,,UO_0000065,15.34,0.32,3.95,6.34,FALSE,CHEMBL3377177,Inhibition of human coagulation factor 11a using p-nitroaniline as substrate assessed as substrate hydrolysis by spectrophotometrically,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL3351269,1,Scientific Literature,J. Med. Chem.,2014,None,
CHEMBL3701231,,0,529.94,1,3.19,BDBM161066,O=C(O)c1ccc(NC(=O)C2c3cccnc3CCN2C(=O)/C=C/c2cc(Cl)ccc2-n2cnnn2)cc1,Ki,'=',51.2,nM,7.29,,304392,UO_0000065,13.76,0.26,4.1,5.09,TRUE,CHEMBL3705579,"Inhibition Assay: The effectiveness of compounds of the present invention as inhibitors of the coagulation factors XIa, Vila, IXa, Xa, Xlla, plasma kallikrein or thrombin, can be determined using a relevant purified serine protease, respectively, and an appropriate synthetic substrate. The rate of hydrolysis of the chromogenic or fluorogenic substrate by the relevant serine protease was measured both in the absence and presence of compounds of the present invention. Hydrolysis of the substrate resulted in the release of pNA (para nitroaniline), which was monitored spectrophotometrically by measuring the increase in absorbance at 405 nm, or the release of AMC (amino methylcoumarin), which was monitored spectrofluorometrically by measuring the increase in emission at 460 nm with excitation at 380 nm. A decrease in the rate of absorbance or fluorescence change in the presence of inhibitor is indicative of enzyme inhibition. Such methods are known to one skilled in the art.",B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL3638470,37,BindingDB Database,,2015,None,
CHEMBL4588827,,0,1575.88,None,None,2,CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@@H]2CCCN2C(=O)[C@H]([C@@H](C)CC)NC(=O)[C@H](CO)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H]2CSSC[C@H](NC1=O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(=O)O)C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)N2,Ki,'=',13000,nM,4.89,,,UO_0000065,3.1,None,None,None,FALSE,CHEMBL4372186,Inhibition of activated beta-factor 11 (unknown origin) using Bz-FVRpNA as substrate after 30 mins,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL4371033,1,Scientific Literature,J Med Chem,2019,None,
CHEMBL4099224,,0,532.95,1,2.53,10,Cn1cc2c(n1)CCN(C(=O)/C=C/c1cc(Cl)ccc1-n1cnnn1)C2C(=O)Nc1ccc(C(=O)O)cc1,Ki,'=',270,nM,6.57,,,UO_0000065,12.33,0.24,4.04,4.43,FALSE,CHEMBL4032027,Inhibition of human factor 11a using pyro-Glu-Pro-Arg-pNA as substrate at 37 degC after 10 to 120 mins by spectrophotometric method,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL4028883,1,Scientific Literature,J Med Chem,2017,None,
CHEMBL3580753,,0,615.48,1,4.94,7,O=C(CCc1cc(Cl)ccc1-n1cnnn1)N[C@@H](Cc1ccccc1)c1nc(-c2ccc3[nH]c(=O)cc(O)c3c2)c(Cl)[nH]1,Ki,'=',0.32,nM,9.49,,,UO_0000065,15.43,0.3,4.55,6.15,FALSE,CHEMBL3584521,Inhibition of human coagulation factor 11a using p-nitroaniline as substrate assessed as substrate hydrolysis by spectrophotometry,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL3580601,1,Scientific Literature,ACS Med. Chem. Lett.,2015,None,
CHEMBL3699209,,0,664.48,2,6.33,BDBM142907,COC(=O)Nc1ccc2c(c1)NC(C(F)(F)F)CCCC[C@H](NC(=O)/C=C/c1cc(Cl)ccc1-n1cnnn1)c1nc-2c(Cl)[nH]1,Ki,'=',616,nM,6.21,,279159,UO_0000065,9.35,0.19,-0.12,4.09,FALSE,CHEMBL3706025,"In Vitro Assay: The effectiveness of compounds of the present invention as inhibitors of the coagulation Factors XIa, VIIa, IXa, Xa, XIIa, plasma kallikrein or thrombin, can be determined using a relevant purified serine protease, respectively, and an appropriate synthetic substrate. The rate of hydrolysis of the chromogenic or fluorogenic substrate by the relevant serine protease was measured both in the absence and presence of compounds of the present invention. Hydrolysis of the substrate resulted in the release of pNA (para nitroaniline), which was monitored spectrophotometrically by measuring the increase in absorbance at 405 nm, or the release of AMC (amino methylcoumarin), which was monitored spectrofluorometrically by measuring the increase in emission at 460 nm with excitation at 380 nm. A decrease in the rate of absorbance or fluorescence change in the presence of inhibitor is indicative of enzyme inhibition. Such methods are known to one skilled in the art.",B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL3638593,37,BindingDB Database,,2015,None,
CHEMBL3699194,,0,508.53,2,5.5,BDBM142891,COC(=O)Nc1ccc2c(c1)NC(=O)CCCC[C@H](NC(=O)c1c(F)cc(C)cc1F)c1cc-2ccn1,Ki,'=',111,nM,6.96,,279198,UO_0000065,13.68,0.26,1.45,6.36,FALSE,CHEMBL3706025,"In Vitro Assay: The effectiveness of compounds of the present invention as inhibitors of the coagulation Factors XIa, VIIa, IXa, Xa, XIIa, plasma kallikrein or thrombin, can be determined using a relevant purified serine protease, respectively, and an appropriate synthetic substrate. The rate of hydrolysis of the chromogenic or fluorogenic substrate by the relevant serine protease was measured both in the absence and presence of compounds of the present invention. Hydrolysis of the substrate resulted in the release of pNA (para nitroaniline), which was monitored spectrophotometrically by measuring the increase in absorbance at 405 nm, or the release of AMC (amino methylcoumarin), which was monitored spectrofluorometrically by measuring the increase in emission at 460 nm with excitation at 380 nm. A decrease in the rate of absorbance or fluorescence change in the presence of inhibitor is indicative of enzyme inhibition. Such methods are known to one skilled in the art.",B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL3638593,37,BindingDB Database,,2015,None,
CHEMBL3398612,,0,492.03,0,4.35,(S)-1,NC[C@H]1CC[C@H](C(=O)N[C@@H](Cc2ccccc2)c2nc(-c3ccc4c(N)n[nH]c4c3)c(Cl)[nH]2)CC1,Ki,'=',0.31,nM,9.51,,,UO_0000065,19.33,0.37,5.16,6.87,FALSE,CHEMBL3784478,Competitive inhibition of human coagulation factor 11a assessed as reduction in release of p-nitroaniline after 10 to 120 mins by Michaelis-Menten equation analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL3779805,1,Scientific Literature,Bioorg. Med. Chem.,2016,None,
CHEMBL3647413,,0,649.04,2,8.12,BDBM139984,COC(=O)Nc1ccc2c(c1)NC(=O)[C@H](C)CCC[C@H](N1CCC(c3c(C(F)(F)F)ccc(Cl)c3F)OC1=O)c1cc-2ccn1,Ki,'=',69.32,nM,7.16,,274965,UO_0000065,11.03,0.22,-0.96,6.52,FALSE,CHEMBL3705671,"In Vitro Assay: The effectiveness of compounds of the present invention as inhibitors of the coagulation Factors XIa, VIIa, IXa, Xa, XIIa, plasma kallikrein or thrombin, can be determined using a relevant purified serine protease, respectively, and an appropriate synthetic substrate. The rate of hydrolysis of the chromogenic or fluorogenic substrate by the relevant serine protease was measured both in the absence and presence of compounds of the present invention. Assays were conducted at room temperature or at 37Â° C. Hydrolysis of the substrate resulted in the release of pNA (para nitroaniline), which was monitored spectrophotometrically by measuring the increase in absorbance at 405 nm, or the release of AMC (amino methylcoumarin), which was monitored spectrofluorometrically by measuring the increase in emission at 460 nm with excitation at 380 nm. A decrease in the rate of absorbance or fluorescence change in the presence of inhibitor is indicative of enzyme inhibition.",B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL3638876,37,BindingDB Database,,2014,None,
CHEMBL3982122,,0,583.69,2,5.39,BDBM238220,CC1(C)Cc2c(-c3ccc4c(c3)OCO4)cccc2C(C(=O)Nc2ccc(C(=O)O)cc2)N1C(=O)[C@H]1CC[C@H](CN)CC1,Ki,'=',166.1,nM,6.78,,415443,UO_0000065,11.62,0.22,1.39,5.17,FALSE,CHEMBL3888764,"In Vitro Assay: Factor XIa determinations were made in 50 mM HEPES buffer at pH 7.4 containing 145 mM NaCl, 5 mM KCl, and 0.1% PEG 8000 (polyethylene glycol; JT Baker or Fisher Scientific). Determinations were made using purified human Factor XIa at a final concentration of 75-200 pM (Haematologic Technologies) and the synthetic substrate S-2366 (pyroGlu-Pro-Arg-pNA; CHROMOGENIX® or AnaSpec) at a concentration of 0.0002-0.001 M.",B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL3886827,37,BindingDB Database,,2016,None,
CHEMBL3701233,,0,698.53,2,5.48,BDBM161088,O=C(Nc1ccc(Cl)cc1)Nc1cnc2c(c1)C(C(=O)Nc1ccc(C(=O)O)cc1)N(C(=O)/C=C/c1cc(Cl)ccc1-n1cnnn1)CC2,Ki,'=',258,nM,6.59,,413039,UO_0000065,9.43,0.18,1.11,3.57,FALSE,CHEMBL3888735,"In Vitro Assay: Factor XIa determinations were made in 50 mM HEPES buffer at pH 7.4 containing 145 mM NaCl, 5 mM KCl, and 0.1% PEG 8000 (polyethylene glycol; JT Baker or Fisher Scientific). Determinations were made using purified human Factor XIa at a final concentration of 75-200 pM (Haematologic Technologies) and the synthetic substrate S-2366 (pyroGlu-Pro-Arg-pNA; CHROMOGENIX® or AnaSpec) at a concentration of 0.0002-0.001 M.",B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL3886810,37,BindingDB Database,,2016,None,
CHEMBL3780324,,0,469.59,0,4.5,(S)-10,NC[C@H]1CC[C@H](C(=O)N[C@@H](Cc2ccccc2)c2cc(-c3ccc4[nH]nc(O)c4c3)ccn2)CC1,Ki,'=',3.7,nM,8.43,,,UO_0000065,17.96,0.33,3.93,7.21,FALSE,CHEMBL3784478,Competitive inhibition of human coagulation factor 11a assessed as reduction in release of p-nitroaniline after 10 to 120 mins by Michaelis-Menten equation analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL3779805,1,Scientific Literature,Bioorg. Med. Chem.,2016,None,
CHEMBL3701218,,0,528.96,1,3.62,BDBM161051,O=C(O)c1ccc(NC(=O)[C@@H]2Cc3ccccc3CN2C(=O)/C=C/c2cc(Cl)ccc2-n2cnnn2)cc1,Ki,'=',1737,nM,5.76,,413024,UO_0000065,10.89,0.21,2.14,4.42,FALSE,CHEMBL3888735,"In Vitro Assay: Factor XIa determinations were made in 50 mM HEPES buffer at pH 7.4 containing 145 mM NaCl, 5 mM KCl, and 0.1% PEG 8000 (polyethylene glycol; JT Baker or Fisher Scientific). Determinations were made using purified human Factor XIa at a final concentration of 75-200 pM (Haematologic Technologies) and the synthetic substrate S-2366 (pyroGlu-Pro-Arg-pNA; CHROMOGENIX® or AnaSpec) at a concentration of 0.0002-0.001 M.",B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL3886810,37,BindingDB Database,,2016,None,
CHEMBL4226114,,0,625.05,1,4.76,12,COC(=O)Nc1ccc(-c2cc([C@H](Cc3ccccc3)NC(=O)/C=C/c3cc(Cl)ccc3-n3cnnn3)nnc2C(=O)O)cc1,Ki,'=',11,nM,7.96,,,UO_0000065,12.73,0.24,3.2,4.57,FALSE,CHEMBL4221624,Inhibition of human factor 11a using pyro-Glu-Pro-Arg-pNA as substrate measured after 10 to 120 mins by spectrophotometric method,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL4219113,1,Scientific Literature,Bioorg Med Chem Lett,2018,None,
CHEMBL4228203,,0,652.5,2,3.46,18,COC(=O)Nc1ccc(-c2cc([C@H](CC(=O)N3CC[C@@H](O)C3)NC(=O)/C=C/c3cc(Cl)ccc3-n3cnnn3)nnc2Cl)cc1,Ki,'=',26,nM,7.58,,,UO_0000065,11.62,0.23,4.13,4.28,FALSE,CHEMBL4221624,Inhibition of human factor 11a using pyro-Glu-Pro-Arg-pNA as substrate measured after 10 to 120 mins by spectrophotometric method,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL4219113,1,Scientific Literature,Bioorg Med Chem Lett,2018,None,
CHEMBL4635313,,0,558.99,1,3.95,8,O=C(/C=C/c1cc(Cl)ccc1-n1cnnn1)N[C@H]1C/C=C/CCC(=O)Nc2ccc(C(=O)O)cc2-c2c[nH]c1n2,Ki,'=',3.6,nM,8.44,,,UO_0000065,15.11,0.29,4.49,5.03,FALSE,CHEMBL4611642,Inhibition of recombinant human activated coagulation factor XI using pyro-Glu-Pro-Arg-pNA as substrate by spectrophotometry,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL4610060,1,Scientific Literature,Bioorg Med Chem Lett,2020,None,
CHEMBL4534617,,0,641.53,2,6.44,18.HCl,COC(=O)Nc1ccc2c(c1)NC(=O)[C@H](C)CCC[C@H](NC(=O)c1cnn(-c3cccc(Cl)c3F)c1C)c1cc-2ccn1.Cl,Ki,'=',2.2,nM,8.66,,,UO_0000065,14.31,0.27,2.22,6.8,FALSE,CHEMBL4357332,Inhibition of human activated factor XI using pyro-Glu-Pro-Arg-pNA as substrate by spectrophotometry,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL4354834,1,Scientific Literature,J Med Chem,2020,None,
CHEMBL4456818,,0,587.04,1,4.94,6,COC(=O)Nc1ccc2c(c1)NC(=O)CCCC[C@H](NC(=O)/C=C/c1cc(Cl)ccc1-n1cnnn1)c1cc-2ccn1,Ki,'=',1.2,nM,8.92,,,UO_0000065,15.2,0.29,3.98,5.83,FALSE,CHEMBL4357332,Inhibition of human activated factor XI using pyro-Glu-Pro-Arg-pNA as substrate by spectrophotometry,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL4354834,1,Scientific Literature,J Med Chem,2020,None,
CHEMBL4225296,,0,652.5,2,3.46,19,COC(=O)Nc1ccc(-c2cc([C@H](CC(=O)N3CC[C@@H](O)C3)NC(=O)/C=C/c3cc(Cl)ccc3-n3cnnn3)c(Cl)nn2)cc1,Ki,'=',6.6,nM,8.18,,,UO_0000065,12.54,0.25,4.72,4.61,FALSE,CHEMBL4221624,Inhibition of human factor 11a using pyro-Glu-Pro-Arg-pNA as substrate measured after 10 to 120 mins by spectrophotometric method,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL4219113,1,Scientific Literature,Bioorg Med Chem Lett,2018,None,
CHEMBL4646441,,0,599.03,2,7.24,5a,COC(=O)Nc1ccc2c(c1)NC(=O)[C@H](C)CCC[C@H](N1CC[C@H](c3c(F)ccc(Cl)c3F)OC1=O)c1cc-2ccn1,Ki,'=',0.6,nM,9.22,,,UO_0000065,15.39,0.3,1.98,8.39,FALSE,CHEMBL4618265,Inhibition of human factor11a using pyro-Glu-Pro-Arg-pNA(para-nitroaniline) substrate by spectrophotometry,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL4616668,1,Scientific Literature,J Med Chem,2020,None,
CHEMBL4638245,,0,595.05,2,6.97,6f,COC(=O)Nc1ccc2c(c1)NC(=O)[C@H](C)CCC[C@H](N1CCC(c3c(F)ccc(Cl)c3F)=CC1=O)c1cc-2ccn1,Ki,'=',0.26,nM,9.59,,,UO_0000065,16.11,0.31,2.62,9.53,FALSE,CHEMBL4618265,Inhibition of human factor11a using pyro-Glu-Pro-Arg-pNA(para-nitroaniline) substrate by spectrophotometry,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL4616668,1,Scientific Literature,J Med Chem,2020,None,
CHEMBL4104014,,0,623.12,2,5.88,8,COC(=O)Nc1ccc2c(c1)CCCCc1cccc(c1)C[C@H](NC(=O)/C=C/c1cc(Cl)ccc1-n1cnnn1)c1nc-2c[nH]1,Ki,'=',17,nM,7.77,,,UO_0000065,12.47,0.24,1.89,5.56,FALSE,CHEMBL4045381,Inhibition of human F11a using peptide substrate by spectrophotometry,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL4043146,1,Scientific Literature,Bioorg Med Chem Lett,2017,None,
CHEMBL4113006,,0,624.03,2,5.31,BDBM247417,C[C@@H]1CCC[C@H](n2cnc(-c3cc(Cl)ccc3-n3cc(C(F)(F)F)nn3)cc2=O)c2ccnc(c2)-c2c(cnn2C)NC1=O,Ki,'=',0.1,nM,10,,431691,UO_0000065,16.02,0.31,4.69,7.97,FALSE,CHEMBL3889078,"In Vitro Assay: Factor XIa determinations were made in 50 mM HEPES buffer at pH 7.4 containing 145 mM NaCl, 5 mM KCl, and 0.1% PEG 8000 (polyethylene glycol; JT Baker or Fisher Scientific). Determinations were made using purified human Factor XIa at a final concentration of 25-200 pM (Haematologic Technologies) and the synthetic substrate S-2366 (pyroGlu-Pro-Arg-pNA; CHROMOGENIX® or AnaSpec) at a concentration of 0.0002-0.001 M.",B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL3886936,37,BindingDB Database,,2016,None,
CHEMBL3398619,,0,512.96,1,4.63,9,Nc1n[nH]c2cc(-c3nc([C@H](Cc4ccccc4)NC(=O)c4ccc5c(N)noc5c4)[nH]c3Cl)ccc12,Ki,'=',125,nM,6.9,,,UO_0000065,13.46,0.25,2.27,4.2,FALSE,CHEMBL3399896,Inhibition of human coagulation factor 11a at 25 degC,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL3396988,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2015,None,
